feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,ACOT7_1,ACOT7_2,ACOT7_3,CEPT1_1,CEPT1_2,CEPT1_3,DECR2_1,DECR2_2,DECR2_3,ELOVL5_1,ELOVL5_2,ELOVL5_3,HSD17B12_1,HSD17B12_2,HSD17B12_3,MPDU1_1,MPDU1_2,MPDU1_3,ORMDL2_1,ORMDL2_2,ORMDL2_3,ORMDL2_4,ORMDL2_5,ORMDL2_6,SGMS1_1,SGMS1_2,SGMS1_3
PI 17:0;0_18:2;0,0.001040943,0.001765397,0.001122161,,0.005791676,0.005870134,0.001720627,0.003151603,,0.002958286,0.00204305,0.004543735,0.001752297,0.001850476,0.001631534,,,,,0.002315204,,,,,0.002304386,0.001438107,,,,
PI 17:1;0_18:1;0,0.014007376,0.018903283,0.019963849,,0.023595504,0.023911286,0.0226355,0.020139862,,0.010181147,0.010592977,0.018338065,0.013196207,0.015357441,0.014797201,,,,0.018907482,0.01612877,,0.019686818,,,0.018307627,0.015193475,0.029967124,,0.015119151,
PI 15:0;0_20:3;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 16:0;0_19:3;0,,0.08263646,,,,,,,,,0.027525257,,0.02622716,0.037634154,0.027923807,,,,,0.047043994,,,,,,,,,,
PI 16:1;0_19:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 17:1;0_18:2;0,,,,,0.077365049,,,,,,,,0.005373903,,0.005415324,,,,,,,,,,,,,,,
PI 16:0;0_20:1;0,0.14086934,0.128004693,0.125528444,,0.008046092,,0.091174485,0.091062609,0.093759063,0.037572519,0.030265502,0.041309242,0.019294729,0.019300762,0.019263029,0.050322232,0.0398902,0.023321372,0.033553852,0.034740466,,0.064149032,0.111347688,0.077389517,0.045678355,0.047251114,0.057314234,,0.056844431,0.069795931
PI 16:1;0_20:0;0,0.008213698,0.006463628,0.003031946,,0.001565474,,0.007265318,0.006837613,0.005264601,0.006086441,0.0022844,0.007827537,0.005214991,0.005927296,0.00490096,0.03285816,,,0.005535853,0.006477917,0.01398912,,,,0.008103393,0.00642949,,,0.00414334,
PI 18:0;0_18:1;0,1.262809038,1.09475127,1.099017987,0.342833644,0.432650951,0.463244886,1.188344524,1.218900687,1.081731538,0.74797655,0.66728464,0.713516307,0.844849797,0.871979398,0.844833242,0.59696975,0.612566969,0.684596725,2.566154891,2.752684472,1.812216319,1.857499079,1.535879039,1.593783356,1.007552702,1.00406206,1.161153651,1.081987429,1.310009288,1.072385723
PI 16:0;0_20:2;0,0.040774814,0.03756905,0.035167506,,,0.024723512,0.031392555,0.035507526,0.039901234,0.036360051,0.030270435,0.038331465,0.016333789,0.016468836,0.017736077,,,0.027158551,0.019393672,0.019134754,,0.034775689,,0.057641611,0.035139054,0.03296029,0.037296607,0.05526143,0.039087132,0.050069803
PI 16:1;0_20:1;0,0.016432284,0.015446992,0.016166841,,0.002808659,,0.022018296,0.023462319,0.021353716,0.010109613,0.006896944,0.010292236,0.010092598,0.010734592,0.010748069,,,0.016770376,0.009997935,0.011151868,,0.022410249,,0.020976887,0.017531695,0.016584616,0.017463168,,,0.015302429
PI 18:0;0_18:2;0,0.080403819,0.076839319,0.075186585,0.12076997,0.139626162,0.138934198,0.114928602,0.115632648,0.115726909,0.091568713,0.085760001,0.091374541,0.078064658,0.077881898,0.077434475,0.078380719,0.090538038,0.081627414,0.080641995,0.086082098,0.108235634,0.111074728,0.133901432,0.138372394,0.077062469,0.073833308,0.082366757,0.095438333,0.097325848,0.137523387
PI 18:1;0_18:1;0,0.733753873,0.680900944,0.668345482,0.226556335,0.304082181,0.287720775,0.499220294,0.529126818,0.468021964,0.346770627,0.331483358,0.339165305,0.317849642,0.338571243,0.328631748,0.501587612,0.411003833,0.408906425,0.474313469,0.515170038,0.463651973,0.813734183,0.882100872,0.801939407,0.559342377,0.508157126,0.585064139,0.584451353,0.589265909,0.59873087
PI 16:0;0_20:3;0,0.039089463,0.048812281,0.044048036,0.080714648,0.041352203,0.052420508,0.047069619,0.044498163,0.047598827,0.039952679,0.033176158,0.041660324,0.023196201,0.023525855,0.022330859,,,0.055669921,0.030437377,0.028002287,0.02638414,0.030707767,,0.128477759,0.056841496,0.048287967,0.065422232,0.169392585,,
PI 16:1;0_20:2;0,,,,,,,,0.002032789,,,0.000748856,,0.001630623,0.001605593,0.002140657,,,,,,,,,,0.001761882,,,,,
PI 18:0;0_18:3;0,0.003700022,0.005214722,0.00512669,,0.008858991,,0.008729793,0.005350896,,,0.007407779,,0.01191776,0.011494965,0.011718708,,,0.010092316,,0.006024077,,0.006567631,,,0.005013463,0.00442391,,,,
PI 18:1;0_18:2;0,0.027894957,0.032504645,0.030092752,0.103444259,0.039869062,0.04268209,0.062667503,0.057491984,0.078326892,0.03134739,0.015995372,0.034227457,0.015819962,0.017334961,0.016196803,,,0.042832973,0.024306323,0.020329847,0.053585899,0.03494973,,,0.038282109,0.028242889,0.033426671,,,0.142243092
PI 16:0;0_20:4;0,0.091207031,0.125910203,0.120368748,0.342095614,0.171417287,0.187389843,0.112006894,0.092758067,0.108515213,0.140477297,0.107051497,0.160155854,0.083181839,0.088513838,0.08660521,,0.341536111,0.165229038,0.067236159,0.063291451,,0.084348557,,0.120391296,0.144708738,0.123051135,0.128808239,0.256094931,,0.246739336
PI 16:1;0_20:3;0,0.002915294,,,,0.004075639,,,0.005594354,,,0.002293187,,0.004133532,0.005729761,0.005859228,,,,,,,,,,,,,,,
PI 18:1;0_18:3;0,0.005400343,,,,,,,,,,,,0.006546889,0.005747482,0.005952401,,,,,,,,,,,,,,,
PI 18:2;0_18:2;0,0.00069921,,,0.0236056,0.001629844,0.003660054,,0.001141274,0.003051125,0.003184938,0.000286343,,,,,,,,,,,,,,,0.00115107,,,,
PI 16:0;0_20:5;0,0.007346168,,0.014105792,,0.024741327,,,,,,0.010886987,,0.00925121,0.00886402,0.006909981,,,,,,,,,,0.01818003,,,,,
PI 16:1;0_20:4;0,0.006299675,0.030524588,0.009019821,0.183287809,0.009785364,,0.033704685,0.027648605,,0.030782291,0.003977144,,0.006955541,0.008090984,0.009416649,,,,,,,,,,0.013178481,,,,,
PI 16:0;0_21:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 17:0;0_20:1;0,0.001506137,,,,,,,,,0.000465059,0.001014777,,0.000265316,,0.000232391,,,,,,,,,,,,,,,
PI 17:1;0_20:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_19:1;0,0.014020816,,0.009981768,,,,,0.010260094,,0.013834134,0.011574622,,0.009147768,0.009163203,0.007033435,,,,0.014368445,0.017899628,,0.012309461,,,,,0.009658462,,,
PI 18:1;0_19:0;0,,,0.005566841,,,,,0.004255083,,0.003347877,0.003270278,,0.003024765,0.002847106,0.002928235,,,,0.004610614,0.006660298,,0.004445751,,,,,0.005988886,,,
PI 16:0;0_21:2;0,,,,,,,,,,,0.002917942,,,,0.001640456,,,,,,,,,,,,,,,
PI 17:0;0_20:2;0,0.000760711,0.00080563,0.001584258,,,,0.001266905,,,0.001259167,0.001802494,,0.000478268,0.000519433,0.00039717,,,,,,,,,,0.000872296,,,,,
PI 17:1;0_20:1;0,0.001068486,0.00166148,,,,,,,,,0.00078489,,0.000328628,0.000403556,0.000358058,,,,,,,,,,,,,,,
PI 18:0;0_19:2;0,0.010960751,0.01037258,0.010734968,,0.008909623,,0.019694402,0.017042646,,0.022235892,0.015210818,0.023486105,0.010169779,0.009605804,0.008061545,,,,0.012798203,0.011984078,,0.016828485,,,0.010251423,0.010290961,0.012429092,,,
PI 18:1;0_19:1;0,0.011203132,0.012904158,0.012589507,,0.0044875,,0.008209532,0.012029384,,0.008345131,0.007342165,0.005764611,0.003680057,0.003650325,0.003612908,,,,0.007387736,0.010481363,,0.010612517,,,0.013066587,0.010566618,0.013364071,,,
PI 18:2;0_19:0;0,,,,,,,,,,,0.000513567,,,,,,,,,,,,,,,,,,,
PI 16:0;0_21:3;0,,,,,,,,,,,0.00206001,,,,0.001219663,,,,,,,,,,,,,,,
PI 17:0;0_20:3;0,0.002326908,,,,0.016156834,0.008580663,,0.002889305,,0.005615627,0.003854892,,0.002346436,0.002003125,0.00206907,,,,,,,,,,,,0.004409221,,,
PI 17:1;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_19:3;0,0.004510233,,,,0.009155935,0.0147662,,0.006067183,,0.016125741,0.007016682,,0.008409604,0.009197512,0.008292335,,,,,,,0.006181917,,,,,0.011617515,,0.017870296,
PI 18:1;0_19:2;0,0.005582238,,,,,,,0.005868237,,,0.004532591,,0.004491502,0.004668254,0.004456106,,,,,,,0.00789456,,,,,,,,
PI 18:2;0_19:1;0,,,,,,,,,,,0.000316508,,,,,,,,,,,,,,,,,,,
PI 17:0;0_20:4;0,0.008981798,0.01557912,0.016234012,,0.052928879,0.05179054,0.021353707,,,0.01973861,0.009915347,0.024942803,0.006939488,0.006512219,0.005925745,,,,,,,,,,,,0.016580362,,,
PI 17:1;0_20:3;0,0.001179553,0.002912416,,,,0.005809223,,,,,0.000962429,,,0.000874788,0.0006139,,,,,,,,,,,,,,,
PI 18:1;0_19:3;0,,,,,,,,,,,0.003993646,,0.004289456,0.004800277,0.004638217,,,,,,,,,,,,,,,
PI 17:0;0_20:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 17:1;0_20:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 16:0;0_22:1;0,0.004325218,0.004418766,0.004913842,,,,0.006529119,0.005170535,,,0.003202508,,0.002833012,0.002510748,0.002540699,,,,,0.003549307,,0.004392453,,,0.003650419,0.005303616,0.007936385,,0.005677326,
PI 16:1;0_22:0;0,0.003057487,0.002816198,,,,,,,,,0.001254694,,0.001677101,0.002001664,,,,,,,,,,,0.004314851,,,,,
PI 18:0;0_20:1;0,0.04154825,0.045084928,0.042384911,,,,0.073188035,0.052955005,0.07825461,0.04173607,0.035238446,0.044904075,0.020371478,0.02124985,0.022582888,,,,0.02892118,0.030162752,,0.062730589,,0.099301629,0.041656292,0.054705278,0.043661732,,0.044437194,
PI 18:1;0_20:0;0,0.009069418,0.010973549,0.009304482,,,,,0.010208834,,0.008702157,0.00562301,0.009156469,0.005444041,0.005032631,0.005546335,,,,0.012606661,0.011163995,,0.012487378,,,0.013608237,,0.012657551,,0.009875719,
PI 16:0;0_22:2;0,0.002977716,0.002246982,,,,,,,,,0.00271655,,0.002457934,0.002536249,0.00205363,,,,,,,0.005292363,,,0.003561908,,,,,
PI 16:1;0_22:1;0,,,,,,,,,,,,,,0.000942507,,,,,,,,,,,,,,,,
PI 18:0;0_20:2;0,0.054759423,0.06092107,0.062331487,,0.016771961,0.024048788,0.092423487,0.093209678,0.097496051,0.10202709,0.089618,0.104351259,0.038398907,0.037908585,0.038825741,,,0.054099464,0.055585957,0.059148072,,0.105838616,0.142228567,0.132215075,0.065713237,0.061786477,0.069149308,,0.100465655,0.119031036
PI 18:1;0_20:1;0,0.044740325,0.04674369,0.047654237,,0.004618375,0.006846975,0.06053987,0.065115728,0.05894669,0.037006267,0.032640659,0.039014748,0.012476417,0.014382504,0.014757038,,,0.018410952,0.023352711,0.023726362,,0.070185602,0.092281291,0.090842384,0.046932744,0.043261019,0.04511914,0.196979571,0.061052702,0.090649957
PI 18:2;0_20:0;0,,,,,,,,,,,0.000418143,,,,,,,,,,,,,,0.001031235,,,,,
PI 16:0;0_22:3;0,0.002695197,,,,,,,,,,0.002819432,,0.001583386,0.002021443,0.001807665,,,,,,,,,,,,,,,
PI 18:0;0_20:3;0,0.159702696,0.167666246,0.174453201,0.258735326,0.393584432,0.392507999,0.196412311,0.190180934,0.187538117,0.283209891,0.259569768,0.284159695,0.155349813,0.15586058,0.158086724,,,0.149734438,0.152957278,0.170060624,0.145928059,0.179024486,,0.202910369,0.164256008,0.16459265,0.180722793,0.20888699,0.240829743,
PI 18:1;0_20:2;0,0.024204102,0.027287033,0.025369447,0.01971563,0.015506867,0.019532347,0.026183773,0.027969274,0.028806352,0.029037571,0.02494345,0.032341034,0.011543237,0.014081605,0.012714213,,,0.018288676,0.013632383,0.014289821,,0.034455828,,0.048489708,0.024699167,0.022416059,0.025120232,0.049345101,0.035634819,
PI 18:2;0_20:1;0,0.00143841,,0.001914837,,,,,,,,0.00118968,,,,,,,,,,,,,,,,,,,
PI 16:0;0_22:4;0,0.020262137,0.02151569,0.01810477,,0.018398423,0.026219481,0.014267681,0.011003984,,0.010231274,0.010968438,0.01335378,0.004885211,0.004832027,0.005932052,,,,,,,0.007788183,,,0.012256225,,0.015710657,,0.012532292,
PI 18:0;0_20:4;0,0.441292206,0.411331122,0.436583645,1.685506714,2.021395134,1.870104162,0.487661907,0.48964779,0.501225939,0.864419329,0.781708382,0.837019328,0.508704947,0.520319871,0.525311172,,,0.43452311,0.326616499,0.357771028,0.306785504,0.434922997,0.490745211,0.518304301,0.461711587,0.44984806,0.478220199,,0.550223878,
PI 18:1;0_20:3;0,0.094969876,0.097565298,0.099725126,0.118326818,0.127244115,0.133328464,0.078207137,0.081200514,0.081763746,0.073552783,0.063606622,0.07807768,0.049534205,0.053485044,0.054287879,,,0.048212531,0.02773237,0.031602946,0.020776293,0.073195492,,0.062732641,0.072338317,0.075912802,0.077213048,,0.058375336,
PI 18:2;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 16:0;0_22:5;0,0.036872686,0.052235078,0.050826716,0.084058385,0.055180864,0.062987191,0.032463483,0.023744214,0.026363478,0.035513836,0.034015079,0.039002747,0.020018221,0.019372744,0.020020643,,,0.048609673,0.02055805,0.027415186,,0.015765137,,,0.038525031,0.030753734,0.038107745,,,0.077455695
PI 16:1;0_22:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_20:5;0,0.017688754,0.019458276,0.019952557,,0.064744193,0.074130235,0.025891234,0.026701903,0.036709985,0.032167754,0.026410018,0.031082088,0.020251703,0.019553335,0.018700665,,,,0.012484093,,,0.01560981,,,0.021938078,0.018584933,,,,
PI 18:1;0_20:4;0,0.116509059,0.137012433,0.14318625,0.233991284,0.227916843,0.210676861,0.123819908,0.121786649,0.122974544,0.103418589,0.100090944,0.114007756,0.073937584,0.084338608,0.081526079,,,0.145973987,0.034278251,0.055925755,,0.092746822,,0.176374362,0.115730358,0.106243901,0.133813423,0.207578764,,0.14364179
PI 18:2;0_20:3;0,,,,,,,,,,,0.000894105,,,,,,,,,,,,,,,,,,,
PI 16:0;0_22:6;0,0.037427554,0.043533481,0.029226706,,0.034209752,,,,,0.038818668,0.024276793,,0.029210841,0.029311688,0.022090626,,,,,0.022741042,,,,,0.036651195,0.036600233,,,,
PI 16:1;0_22:5;0,,,,,,,,,,,,,,,0.007495773,,,,,,,,,,,,,,,
PI 18:1;0_20:5;0,,,0.0146107,,0.022222437,,,0.035803391,,,0.011564686,,,,,,,,,,,,,,,,,,,
PI 18:2;0_20:4;0,,0.00222007,,,0.022496485,,,,,,,,,,,,,,,,,,,,0.006746473,,,,,
PI 18:0;0_21:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:1;0_21:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 19:0;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 19:1;0_20:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_21:3;0,0.008216608,,,,0.017071493,0.0231893,,,,0.014436764,0.011913039,,0.00606858,0.00727112,0.005948403,,,,,,,,,,,,,,,
PI 18:1;0_21:2;0,,,,,,,,,,,0.001778027,,,,,,,,,,,,,,,,,,,
PI 19:0;0_20:3;0,,,,,0.003693058,,,,,,0.001824629,,0.000821964,0.000677672,0.001112635,,,,,,,,,,,,,,,
PI 19:1;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 17:0;0_22:4;0,,,,,,,,,,,0.000742689,,,,,,,,,,,,,,,,,,,
PI 18:0;0_21:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:1;0_21:3;0,,,,,0.006038726,,,,,,0.004220819,,,,,,,,,,,,,,,,,,,
PI 19:0;0_20:4;0,0.006113322,,,,0.014865,,,,,,0.004788344,,0.005536371,0.00516927,0.005097226,,,,,,,,,,,,,,,
PI 19:1;0_20:3;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 17:0;0_22:5;0,,,,,0.013696322,,,,,,0.004297159,,,,,,,,,,,,,,,,,,,
PI 19:1;0_20:4;0,,,,,,,,,,,0.00258355,,,,,,,,,,,,,,,,,,,
PI 17:1;0_22:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 16:0;0_24:1;0,0.001789302,,,,,,,,,,0.001181524,,,0.000867008,0.001109491,,,,,,,,,,,,,,,
PI 16:1;0_24:0;0,,,,,,,,,,,0.000451183,,,,,,,,,,,,,,,,,,,
PI 18:0;0_22:1;0,0.00621124,,,,,,,,,,0.004528997,,,0.003939921,0.004142358,,,,,,,,,,,,,,,
PI 20:0;0_20:1;0,,,,,,,,,,,0.000185686,,,,,,,,,,,,,,,,,,,
PI 18:0;0_22:2;0,0.005006874,,,,,,,,,,0.003387303,,,,0.003568483,,,,,,,,,,,,,,,
PI 18:1;0_22:1;0,0.004286988,,,,,,,,,,0.001432576,,,,0.001687628,,,,,,,,,,,,,,,
PI 20:1;0_20:1;0,,,,,,,,,,,0.000341072,,,,,,,,,,,,,,,,,,,
PI 18:0;0_22:3;0,0.026212845,0.125429886,0.129743791,,,,0.160043508,,0.272623332,,,,,,,,,,0.178694897,0.140194988,,0.13577742,,,0.222954871,0.179952088,,,0.240714237,1.25346815
PI 18:1;0_22:2;0,0.013287625,,,,,,,0.157169639,,,,,,,,,,,,,,0.106146414,,,,,,,,
PI 20:0;0_20:3;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 20:1;0_20:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_22:4;0,0.04255234,0.063674703,0.055993647,,0.150517585,0.698467589,0.083779463,0.074087055,0.159827358,,0.084859079,,0.109240213,0.052833321,0.038382814,,,0.152897639,0.090935868,0.076158304,,0.102864958,,,0.093224471,0.0818131,0.06620126,,0.139341509,
PI 18:1;0_22:3;0,,,,,0.012824957,,,,,,0.006534508,,,,0.005731238,,,,,,,,,,,,,,,
PI 20:0;0_20:4;0,0.004763923,0.012038978,,,,,0.007745562,0.005497987,,,0.007381389,,0.014530065,0.00832655,0.003981491,,,,,,,,,,0.01213278,,,,,
PI 20:1;0_20:3;0,,,,,,,,,,,0.003137148,,,,,,,,,,,,,,,,,,,
PI 16:0;0_24:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 18:0;0_22:5;0,0.063239983,0.07178067,0.084368765,0.310714218,0.147502276,0.20188428,0.126293692,0.113073364,0.157017736,0.154490242,0.109006872,0.16315695,0.048313549,0.046039659,0.045918848,,0.358420482,0.078461724,0.06930178,0.078988565,0.148478761,0.072040145,0.372732036,0.13870094,0.105992635,0.095621829,0.108037585,,0.137512496,0.233196814
PI 18:1;0_22:4;0,0.006931341,0.007997628,,,0.014826145,,0.007927242,0.006654559,,,0.007817384,0.017250156,0.004726151,0.0044349,0.004379085,,,,,,,0.009888484,,,0.010693864,,,,,
PI 20:1;0_20:4;0,0.001586287,0.00416413,0.003973097,,0.007009213,,0.004197522,0.006554799,,,0.004763869,,0.00180268,0.002066443,0.001670892,,,,,,,,,,,0.004214591,,,,
PI 18:0;0_22:6;0,0.069810988,0.079617627,0.07837122,,0.079495712,0.093983167,0.083152269,0.070855711,0.084537516,0.081498786,0.077577482,0.090391593,0.050764158,0.050084807,0.049635624,,,0.048983663,0.073630617,0.058732338,,0.054005329,,,0.083030096,0.085287693,0.083952578,,0.091275479,
PI 18:1;0_22:5;0,0.034410019,0.04038294,0.045076678,,0.060325881,0.056612772,0.033386238,0.034462072,0.036496962,0.045055998,0.028903896,0.038647272,0.018040435,0.017020286,0.01855648,,,0.029270288,,0.020879671,,0.02203458,,,0.035876696,0.026211344,0.033199375,,0.036204943,
PI 20:2;0_20:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI 20:3;0_20:3;0,0.000938924,,,,,,,,,,0.000341285,,,,,,,,,,,,,,,,,,,
PI 18:1;0_22:6;0,,0.023848778,,,,,,,,,0.016107015,,0.010746523,0.010298713,,,,,,,,,,,0.022560046,,,,,
PI 20:3;0_20:4;0,,,,,0.03668917,,,,,,,,,,,,,,,,,,,,,,,,,
PS 14:0;0_18:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 15:0;0_17:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 16:0;0_16:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 14:0;0_18:1;0,0.006598748,0.015883319,0.01363323,,,,,0.006675321,,,0.003048737,,0.006117813,0.004151731,0.005142957,,,0.005754855,0.008331467,0.009159888,,,,,0.007513609,,,,0.006516145,
PS 14:1;0_18:0;0,0.0152706,0.020008862,,,,,,,,,,,0.011908608,0.011835366,0.011540516,,,,0.015697789,0.013904513,,,,,0.014509884,,,,,
PS 16:0;0_16:1;0,0.097548126,0.129951004,0.123317457,,0.016467748,,0.103482023,0.089968206,0.11086409,0.027699249,0.022811656,0.029755861,0.158845785,0.170558705,0.1681171,0.447072712,,0.398176261,0.144511909,0.131952664,0.217970502,0.088159278,,0.111927833,0.128860304,0.12662601,0.146465149,,0.131067618,
PS 15:0;0_18:1;0,,,,,,,,,,,,,0.006670705,,0.006405868,,,,,,,,,,,,,,,
PS 16:0;0_17:1;0,,,,,0.005268438,,,,,,0.002437265,,0.004836799,0.0077213,0.004120219,,,,,,,,,,,,,,,
PS 16:1;0_17:0;0,,,,,0.008406671,,,,,,0.005876195,,0.012220233,0.018293281,0.011363524,,,,,,,,,,,,,,,
PS 16:0;0_18:0;0,0.050775425,0.054011153,0.052066726,0.155658949,0.056979182,0.079580345,0.044784696,0.043610025,0.060348189,0.056688034,0.029324951,0.058369459,0.055355568,0.052098759,0.054269859,0.142503053,0.11279659,0.053473505,0.041806923,0.045122619,0.111997575,0.038545697,0.118174079,0.065024729,0.039058717,0.039877359,0.051589528,0.11758271,0.039091141,0.123142388
PS 14:0;0_20:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 16:0;0_18:1;0,0.592523611,0.591527762,0.534059139,0.142534928,0.143117665,0.139665453,0.300867315,0.307656462,0.291775942,0.137825589,0.120443617,0.143466943,0.290651581,0.296986448,0.296237505,0.498740199,0.502106187,0.470200654,0.444834752,0.457983644,0.429172316,0.304890852,0.636711144,0.369833771,0.342020575,0.353764378,0.390725568,0.559281574,0.405358932,0.472496304
PS 16:1;0_18:0;0,0.879609945,0.802007219,0.734466733,0.172535018,0.170522445,0.187870606,0.634589052,0.62811425,0.571075303,0.314614803,0.304853275,0.323213046,0.745416349,0.774100869,0.785544501,0.839428097,0.829185934,0.924574192,1.050995188,1.04270426,0.896053035,0.721832619,0.986705251,0.795064605,0.627590557,0.647031006,0.718373847,0.749213068,0.703381504,0.75322033
PS 17:0;0_17:1;0,0.008429118,0.011443537,0.018249909,0.017028294,,,,0.006362671,,0.014978759,,0.012599322,0.006350907,,,,,,0.014862641,0.00874028,0.024533898,0.00639666,,0.011323551,0.006109863,0.00899564,,,,
PS 16:0;0_18:2;0,0.012457763,0.017387827,0.017353805,,0.005874488,,0.016752618,0.014139591,0.018524975,0.007759106,0.007974781,0.009133467,0.019840425,0.018759718,0.018276044,,,0.023990787,0.018496383,0.014541711,,0.014759325,,,0.014984883,0.012559709,0.018680985,,0.013059355,
PS 16:1;0_18:1;0,0.063520896,0.075304414,0.064434202,,0.010505194,,0.128365599,0.133161793,0.122079186,0.024421394,0.026156423,0.020010918,0.12577362,0.1410339,0.136722097,,,0.356586255,0.101315764,0.095717118,,0.114133477,,0.1749567,0.09224308,0.091923362,0.087242155,,0.079149153,
PS 16:2;0_18:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 17:1;0_17:1;0,,0.000850458,,,,,,,,0.000590234,0.000295832,0.000297703,0.000509605,0.000663752,0.000446677,,,0.001513986,,,,,,0.00281339,,,,,0.000589254,
PS 16:1;0_18:2;0,0.01749083,,0.04015384,,0.014325652,,0.047410726,0.030787194,0.064423765,,,,0.003893571,0.009386173,0.011133931,,0.777155737,0.116821327,0.042245779,,,,,,,,,0.346505583,0.057220078,0.467309984
PS 16:0;0_19:1;0,0.003993983,,,,0.006289257,,,,,,,,0.004633225,,,,,,,,,,,,,,,,,
PS 16:1;0_19:0;0,0.004849774,0.006588854,0.005815825,,0.003801911,,0.013478738,0.009978844,0.010487697,0.004433795,0.003660662,0.003765915,0.008795809,0.007626104,0.008723814,,,,0.009635958,0.009610987,,0.004232421,,,0.007973649,0.007783403,0.006967917,,,
PS 17:0;0_18:1;0,0.048221355,0.056273219,0.057898899,0.122717109,0.068667257,0.078078272,0.061719193,0.052801497,0.047121208,0.046999912,0.042389472,0.054251115,0.04421913,0.044742062,0.044173991,0.458727736,,,0.059108869,0.053580992,,0.041621934,,,0.045153034,0.048706428,0.047617488,,,
PS 17:1;0_18:0;0,0.019669706,0.024566177,0.020720705,0.044316892,0.032697194,0.034462737,0.038688415,0.033522427,0.023442786,0.01689876,0.027682848,0.015271109,0.031258152,0.033839869,0.032830604,0.075794947,,,0.033783255,0.030769596,,0.016078005,,,0.025469895,0.024985257,0.019999894,,,
PS 16:1;0_19:1;0,,,,,,,,,,,0.001140074,,0.00395137,0.003643719,0.003544611,,,,,,,,,,,,,,,
PS 17:0;0_18:2;0,,,,,,,,,,0.004599043,0.002504545,,0.003274978,0.003456125,0.002744731,,,,,0.006158945,,,,,,,,,,
PS 17:1;0_18:1;0,,,,,,,,,,0.013016277,0.00622821,,0.009308257,0.010370021,0.009217951,,,,,0.025450728,,,,,,,,,,
PS 15:0;0_20:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS 16:0;0_20:1;0,0.01225552,0.015687199,0.012501033,,0.008138479,0.007858233,0.015623388,0.01489878,0.015063739,0.009788851,0.005272261,0.011148474,0.0070225,0.006198141,0.00663229,,,,0.007411602,,,0.006376024,,,0.007759338,0.011693607,,,,0.015012431
PS 16:1;0_20:0;0,0.0621314,0.057438383,0.05584193,0.013702058,0.010920211,0.011546864,0.026620472,0.025686097,0.036937337,0.031523849,0.022485844,0.029901995,0.041391832,0.042815329,0.045250119,0.064737628,0.056304135,0.035602882,0.063154886,0.065821911,0.071405643,0.035498818,,0.061711588,0.04853197,0.054139903,0.059346906,,0.045322501,0.07025578
PS 17:0;0_19:1;0,,,,,,,,,,,,,,0.000912948,,,,,,,,,,,,,,,,0.013558618
PS 18:0;0_18:1;0,2.626559138,2.423881004,2.428723203,1.488847107,1.477864552,1.584242506,1.839541513,1.882013979,1.74795639,1.739797609,1.501546003,1.69266282,1.233275824,1.25688216,1.286263474,0.602483881,0.53038219,0.602739221,2.331848649,2.41025493,2.017525323,1.730939432,2.249230032,1.767591523,1.458378612,1.655070629,1.746194433,1.992337819,1.954076118,2.008326692
