feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,CERS2_1,CERS2_2,CERS2_3,CERS2_4,CERS2_5,CERS2_6,FADS3_1,FADS3_2,FADS3_3,GNPAT_1,GNPAT_2,GNPAT_3
PE 20:0;0_20:3;0,0.000842674,0.000724207,0.000775124,0.000624677,0.000463824,0.000711118,0.000415745,0.000547168,0.000586768,0.010056718,0.000561077,0.000737919,0.008132407,0.007356398,0.001385835
PE 20:1;0_20:2;0,0.000586889,0.000493898,0.000537298,0.000499852,0.000405833,0.000479586,0.000390986,0.000395644,0.000463915,0.006957046,0.000410259,0.000467279,0.004355731,0.004675774,0.000900707
PE 18:0;0_22:4;0,0.010782773,0.010402755,0.013919441,0.004054193,0.004069943,0.006034638,0.004269342,0.003836751,0.004871878,0.026474043,0.004402898,0.007189048,0.034288104,0.037096096,0.012864267
PE 18:1;0_22:3;0,0.024945836,0.034002782,0.030525996,0.023379396,0.027133474,0.020536101,0.041344757,0.041745189,0.033196645,,0.035241354,0.03205208,,,0.046067834
PE 20:0;0_20:4;0,0.001024679,0.000970339,0.0012711,0.000698857,0.000624675,0.001091986,0.000662197,0.00059583,0.000880317,0.002342974,0.000511607,0.000982716,0.004277971,0.004492452,0.002316394
PE 20:1;0_20:3;0,0.001240833,0.001162908,0.0014388,0.000879809,0.000833939,0.001430775,0.000709308,0.000632679,0.000833002,0.002628952,0.000585292,0.000919869,0.005216573,0.005393941,0.002723856
PE 20:2;0_20:2;0,,9.79E-05,,,,0.000125301,,,0.000106746,,,,,,0.000157725
PE 18:0;0_22:5;0,0.13128244,0.129383058,0.141909093,0.080254169,0.073557412,0.083620037,0.087010865,0.082200534,0.091931618,0.064558227,0.093215039,0.112374018,0.08602011,0.091807686,0.158967464
PE 18:1;0_22:4;0,0.060562099,0.070127011,0.063265018,0.046499153,0.04922199,0.041709741,0.074881205,0.075196804,0.062123723,0.089997937,0.064677632,0.053913774,0.165921324,0.170818601,0.078529369
PE 20:0;0_20:5;0,0.003253029,0.003107148,0.003014566,0.002019985,,0.002375176,0.003400357,,0.004560325,0.002016875,0.001893435,0.003327999,0.005947702,0.005479641,0.007214791
PE 20:1;0_20:4;0,0.022425734,0.02067667,0.023200558,0.022408869,0.018659161,0.023185867,0.02256138,0.021989061,0.023073533,0.011064065,0.016633484,0.02023326,0.031179857,0.034275882,0.057518784
PE 20:2;0_20:3;0,,0.001559187,,0.002116828,,,,,,,0.001777059,0.001771404,0.002815078,0.001940708,0.002673602
PE 18:0;0_22:6;0,0.186000122,0.211446601,0.193260107,,,0.112735154,0.134551683,0.134483811,0.138232222,,,0.186938012,0.223866188,0.226427473,0.215513849
PE 18:1;0_22:5;0,0.47892191,0.463598477,0.484526527,,,0.34930973,0.373167152,0.363483567,0.386204072,,,0.411749388,0.529224724,0.523402112,0.516890014
PE 18:2;0_22:4;0,,,,,,,,,,,,,,,
PE 20:1;0_20:5;0,,,,,,,,,,,,,0.018202716,0.01815069,0.026563991
PE 20:2;0_20:4;0,,,,,,,,,,,,,,0.003733922,
PE 20:3;0_20:3;0,,,,,,,,,,,,,,,
PE 18:1;0_22:6;0,0.283209426,0.283515547,0.280971813,0.244926578,0.228193508,0.254947372,0.251570587,0.2466255,0.259464629,0.207944949,0.221214374,0.237579409,0.396574845,0.39403102,0.405493815
PE 18:2;0_22:5;0,0.032748551,0.031035717,0.030787831,0.030603905,0.03623131,0.028840764,0.023166667,0.023942888,0.024704019,0.033542315,0.036566425,0.026688469,0.034428719,0.029833433,0.03393781
PE 20:2;0_20:5;0,,,,,,,,,,,,,,0.003335503,
PE 20:3;0_20:4;0,0.004402547,0.004453338,0.003925959,0.004940523,0.004484551,0.003462214,0.004173494,0.003935905,0.004725022,0.005064465,0.004449555,0.004289319,0.011551331,0.009180405,0.01061227
PE 18:2;0_22:6;0,0.011095764,0.011790957,0.009995571,0.008085761,,0.006653508,,,0.006743104,,,0.007523847,0.016158051,,0.014734089
PE 18:3;0_22:5;0,,,,,,,,,,,,,,,
PE 20:3;0_20:5;0,,,,,,,,,,,,,,0.009316329,
PE 20:4;0_20:4;0,0.000987715,0.000982343,0.000869055,0.000541907,,0.000669866,0.009392738,0.00821907,0.000619112,0.008870946,,0.000514166,0.001521113,0.005479454,0.001616327
PE 19:1;0_22:5;0,,0.000166001,,,,,,,0.000168102,,,,0.009248789,0.007949579,0.007860393
PE 17:2;0_24:5;0,0.000572632,0.000576066,0.000576572,0.003744152,,0.002859732,0.000682977,0.002912104,0.002731872,0.00570632,,0.002475578,,,
PE 19:1;0_22:6;0,0.000377637,0.000531173,0.000459582,0.002519645,,0.002536928,0.000544035,0.002297378,0.002457292,,,0.002434006,0.010726825,0.009282418,0.010528472
PE 19:2;0_22:5;0,0.000234583,0.000253929,0.000267681,0.001649746,,0.001678004,,,0.001438267,,,0.000843408,,,
PE 18:0;0_24:1;0,0.001360154,0.001200308,0.001319955,0.000810944,0.001108935,0.000632567,,,0.001325657,,,0.000940644,0.003835267,0.003152396,
PE 18:1;0_24:0;0,0.038891415,0.033797626,0.035305459,0.027082417,0.025809712,0.026180606,0.054605197,0.054707803,0.05132011,0.023474928,0.030320245,0.021738789,0.038188786,0.039175031,0.044304699
PE 18:0;0_24:2;0,0.004992989,0.004659368,0.004869648,0.002968776,0.003248349,0.002523779,0.005837506,0.004891864,0.004558551,,,,,0.007174249,
PE 18:1;0_24:1;0,0.020945176,0.021415482,0.020577027,0.013693368,0.014669908,0.014367681,0.025799169,0.021351453,0.022555546,0.015427855,0.016325504,0.013489739,0.030397771,0.022065988,0.0282239
PE 18:2;0_24:0;0,0.001800246,0.002329287,0.002152965,0.001712266,0.001546018,0.002305447,0.00266293,0.001843396,0.002433118,,,0.001237284,0.001886249,0.001690667,0.002371718
PE 20:1;0_22:1;0,,0.000451243,0.000454033,0.000408161,0.000430977,,0.000911206,0.000699624,0.000776328,,,0.000348625,,0.000777258,0.000738437
PE 18:0;0_24:3;0,0.003023865,,,,,,,,0.002939867,,,,,,
PE 18:2;0_24:1;0,0.003439661,0.000578128,0.004804069,,0.005357728,0.00051461,0.006328751,0.004467208,0.002661083,,,0.003657473,0.005705453,0.005562542,0.004941719
PE 20:3;0_22:0;0,0.001005921,0.000191006,0.001481237,,,0.000205244,0.002145167,0.001282774,0.000679103,,,0.001306948,0.004725533,0.003488722,0.001403758
PE 20:4;0_22:0;0,,0.00093526,,,,,,,,,,,,,0.001425455
PE 20:1;0_22:6;0,,,0.004573217,,,,0.003752835,,0.024475852,,,0.0041465,0.049236738,0.048874984,0.050428827
PE 20:2;0_22:5;0,,,,,,,0.001410407,0.009260201,,,,,,,
PE 20:3;0_22:5;0,,0.00457536,,,,,,,,,,0.005786033,0.009130221,0.007765534,
PE 20:4;0_22:5;0,,0.003633339,,,,,,,,,,,0.006416119,,0.007077649
PE 20:5;0_22:5;0,0.004796625,,,,,,,,,,,,,0.010428728,
PE 20:1;0_24:0;0,0.011237214,,0.009838705,0.008383277,,0.008997965,0.018952088,0.017036336,0.018591303,0.00664781,0.007938254,0.007035102,,,0.010300546
PE 20:1;0_24:1;0,,0.011437906,0.011924251,0.007083637,0.006887751,0.006931801,0.012980486,0.01183951,0.011483456,,0.006797256,,0.011149553,,
PE 20:3;0_24:0;0,,,,,,,,,0.004398467,,,,,0.004866005,
PE 20:3;0_24:1;0,0.003067509,0.003478499,0.00347743,0.003033774,0.003272486,0.002343711,0.004828386,0.004903236,0.004343962,0.004146421,0.004357953,,0.005862599,,0.006101348
PE 20:4;0_24:0;0,0.004724227,0.005686037,0.004702089,0.00468487,0.003905599,0.005000782,0.00838095,0.007624902,0.008072454,0.003318321,0.005447249,0.010673248,0.005162716,0.011783196,0.007245469
PE 20:4;0_24:1;0,0.013198717,0.009303071,0.013036643,0.015973724,0.013889046,0.013505145,0.008280812,0.009967647,0.008445117,,0.012910568,0.012647719,0.013892054,0.010666551,0.009827991
PE 20:5;0_24:0;0,0.002001571,0.0012319,0.001976898,,0.001202794,0.001949796,0.001181387,0.001264951,0.001518499,,0.00150097,0.001900049,0.001182266,0.001278185,0.001424108
PE 22:0;0_22:5;0,,,,,,0.001314738,,0.000690457,0.000794417,,,,,0.001388328,0.000672201
PE 22:1;0_22:4;0,,0.000530442,,,,,0.0005177,,,,,,0.000768518,0.000764421,0.00049056
PE 22:1;0_22:6;0,,,,,,,,,,,,,0.036754024,,
PE 22:3;0_22:5;0,0.007097244,,,,,,0.009932502,,,,,,,,
PE O-16:1;0/12:0;0,0.004958866,0.004226812,0.00500138,,0.004717994,,0.003505836,,0.003171484,,,,,,
PE O-16:0;0/14:1;0,0.002142384,0.002072061,0.002007067,0.002709068,0.002245191,0.002220834,0.002041452,0.001677689,0.00135769,0.00242731,0.00219579,0.002345053,,,0.001201559
PE O-16:1;0/14:0;0,0.018292968,0.018774108,0.023155901,0.02176314,0.020705548,0.01856429,0.023835444,0.022520038,0.022600445,0.021796552,0.020616745,0.019021803,0.005035092,,0.00685774
PE O-18:1;0/12:0;0,0.000838981,0.00074037,0.000895748,0.000556307,0.00046061,0.000497693,0.00056624,0.000525768,0.000521198,0.000612892,,0.000528355,,,
PE O-16:1;0/14:1;0,0.031601783,0.027977778,0.031011931,0.026290133,0.026373905,0.026316571,0.02219238,0.019238669,0.022201025,0.021570277,0.021505199,0.021110007,0.006564227,0.006644479,0.007351911
PE O-16:2;0/14:0;0,0.000838144,0.000542214,0.000609265,0.000637241,0.000947546,0.000454194,0.000278729,,0.000215678,0.000456801,,0.000461892,,,
PE O-18:1;0/12:1;0,0.000610705,0.000325834,0.000306068,0.000656261,0.000726128,0.000519335,0.000788311,0.000531761,0.000592606,0.001430235,0.00083108,0.000510783,0.002055003,,0.00178956
PE O-16:1;0/15:0;0,0.000146275,0.000142947,0.000158202,,,,,,0.000208714,,,,,,
PE O-17:1;0/14:0;0,0.001649952,0.001742317,0.001737745,,,,,,0.001768649,,,,,,
PE O-16:1;0/15:1;0,0.00131871,0.000893891,0.000817011,0.002957938,0.002435973,0.002166638,0.002632892,0.002235903,0.002860931,,,0.00278338,,,
PE O-17:1;0/14:1;0,0.007161078,0.006827601,0.006441474,0.006803424,0.005476861,0.005411124,0.005999206,0.00490142,0.005269564,,,0.005541482,,,
PE O-17:2;0/14:0;0,0.000780694,0.000837935,0.000638523,,,0.000628762,,0.000488096,0.000690377,,,0.001186683,,,
PE O-16:0;0/16:0;0,,,,0.005527958,0.005160594,0.004679438,0.001967481,0.003573408,0.002768321,0.002858371,0.003632768,0.003077448,,,
PE O-17:0;0/15:0;0,,,,0.001214513,0.001370669,0.001142279,0.000579795,0.001006079,0.000744693,0.000845308,0.000896615,0.000713194,,,
PE O-18:0;0/14:0;0,,,,0.002299591,0.002407556,0.001902943,0.00083339,0.001618229,0.001131244,0.001719358,0.002106683,0.001430881,,,
PE O-16:0;0/16:1;0,0.014680872,0.013464664,0.014990652,0.029020585,0.025804558,0.02762547,0.02209593,0.020125047,0.022827858,0.018723746,0.021027137,0.019483823,,0.001831768,0.003079054
PE O-16:1;0/16:0;0,0.018700582,0.0163773,0.018790878,0.02017289,0.016020213,0.017100631,0.023510634,0.023959448,0.024801308,0.013024044,,0.012735404,,,
PE O-17:0;0/15:1;0,0.000903961,0.000726763,0.00075334,0.000625447,0.000639485,0.000654505,0.000599688,0.000603441,0.000584463,0.000551924,0.00047939,0.000524211,,0.000278116,0.000516
PE O-17:1;0/15:0;0,0.001252419,0.001152238,0.001223174,0.001154957,0.000957673,0.001106944,0.001019365,0.000925725,0.00105481,0.000832748,0.000914938,0.000785503,,0.000394265,0.000731344
PE O-18:0;0/14:1;0,0.001017196,0.000929779,0.001156001,0.000675676,0.000635864,0.000567445,0.000506442,0.000483413,0.00047005,0.000532004,0.000601757,0.000610489,,0.000137693,0.000230426
PE O-18:1;0/14:0;0,0.00285385,0.002497926,0.002937616,0.002943048,0.002783937,0.002739162,0.003036364,0.002940302,0.003041892,0.002587115,0.002478962,0.002362113,,0.000265378,0.00041
PE O-16:0;0/16:2;0,,0.000120734,0.000144245,,,,,,,,,,,,
PE O-16:1;0/16:1;0,0.196925818,0.179376465,0.174207776,0.29856754,0.275327395,0.314569621,0.226121429,0.229841293,0.243543548,0.195428742,0.22025076,0.233237632,0.016532437,0.014276383,0.018787963
PE O-17:1;0/15:1;0,,0.000684782,0.000582374,,,0.000606769,,0.000255373,,,,,0.000378674,0.000360752,0.000537498
PE O-18:1;0/14:1;0,0.006685743,0.006347268,0.006251317,0.003689123,0.003431372,0.003868864,0.003958708,0.003769675,0.004305513,0.002491246,0.003020715,0.003422041,0.001120436,0.000981216,0.001202349
PE O-18:2;0/14:0;0,0.00458883,0.004376192,0.004541371,0.003607571,0.00315402,0.003787097,0.00306841,0.003301582,0.003195159,0.002605968,0.002699922,0.003310702,0.000703775,0.000619231,0.000497622
PE O-16:1;0/16:2;0,0.00290455,0.002815396,0.002525645,0.002436234,0.002585763,0.002664806,0.002448459,0.002814418,0.002421183,0.003819811,0.002749058,0.003041403,,,
PE O-16:2;0/16:1;0,0.00719877,0.006610108,0.006664711,0.008250975,0.009310687,0.009000296,0.007621087,0.006800463,0.006798471,0.006576609,0.006108522,0.006932508,,,
PE O-18:2;0/14:1;0,0.007207407,0.007564651,0.006220026,0.003062937,0.003728925,0.003547499,0.003529437,0.003272796,0.003267949,0.002047649,0.002298722,0.00280305,,,
PE O-16:0;0/17:1;0,9.89E-06,,,,,1.58E-05,1.75E-05,1.14E-05,1.35E-05,1.81E-05,,1.75E-05,,,
PE O-16:1;0/17:0;0,,,,,,,1.41E-05,9.32E-06,1.44E-05,,,,,,
PE O-17:0;0/16:1;0,0.00264305,,,,,0.003602172,0.003892413,0.002436449,0.003544307,0.003206578,,0.003230955,,,
PE O-17:1;0/16:0;0,0.000985927,,,,,0.001313188,0.00142135,0.000920675,0.001337388,0.001178568,,0.00117146,,,
PE O-18:1;0/15:0;0,3.98E-06,,,,,4.95E-06,6.98E-06,5.53E-06,6.07E-06,6.81E-06,,7.19E-06,,,
PE O-16:1;0/17:1;0,0.005694102,0.005296377,0.005170197,0.010322873,0.008888687,0.009853291,0.008387235,0.008155552,0.00895286,0.009144745,0.009906114,0.010362561,0.000109861,7.43543E-05,5.51863E-05
PE O-17:0;0/16:2;0,0.000607988,0.000575872,0.000564058,0.000581065,0.000523208,0.000532499,0.000510635,0.000595535,0.000559912,0.000502129,0.000622463,0.000563548,5.95344E-05,6.43046E-05,6.32607E-05
PE O-17:1;0/16:1;0,0.052718285,0.048816368,0.046195501,0.071661782,0.064854777,0.070285046,0.056544748,0.056975944,0.059512432,0.050847659,0.053867797,0.058174826,0.008929673,0.00961281,0.008590749
PE O-17:2;0/16:0;0,0.000986445,0.000894268,0.000963057,0.000978211,0.00082137,0.000727521,0.001028529,0.00093752,0.00086706,0.001208988,0.001055873,0.001018336,0.000125718,0.000157546,8.48804E-05
PE O-18:1;0/15:1;0,7.10E-05,6.00E-05,7.65E-05,,,6.90E-05,6.01E-05,4.50E-05,9.73E-05,,,3.66E-05,,,
PE O-18:2;0/15:0;0,0.000209337,0.000206608,0.000232981,0.000144626,0.000163677,0.000153276,0.000132205,0.000219829,0.000205602,0.000169671,0.000243446,0.000183628,,,
PE O-16:1;0/17:2;0,0.000216622,0.000189932,0.000237925,0.000593717,0.000608073,0.000442175,0.000376992,0.000421497,0.000346805,0.000486954,,0.000311,,,
PE O-16:2;0/17:1;0,0.000226433,0.00019246,0.000290514,0.000513291,0.000579995,0.000401589,0.000374258,0.000300442,0.000431846,0.000468282,0.000234131,0.000224726,,,
PE O-17:1;0/16:2;0,0.000582773,0.000530923,0.000807802,0.000742842,0.000620361,0.000594928,0.000391056,0.000430019,0.000617363,0.000478796,0.000367882,0.000368813,,,
PE O-17:2;0/16:1;0,0.004606483,0.003886298,0.005401558,0.005834707,0.00548293,0.0051876,0.003762075,0.004625002,0.004960276,0.004045201,0.004453637,0.004533637,,,
PE O-18:2;0/15:1;0,0.000202092,0.00014395,0.000310944,0.000186311,,0.000212729,,,0.000271375,,,,,,
PE O-16:0;0/18:1;0,0.004098446,0.003807932,0.004247613,0.013322309,0.012554349,0.011909648,0.011648924,0.011100445,0.011596914,0.011596951,0.012390247,0.011184545,,,
PE O-17:0;0/17:1;0,0.003256838,0.002940815,0.003399412,0.006862412,0.007251502,0.006128906,0.005887214,0.005474578,0.006059977,0.005694827,0.006257652,0.004978675,,,
PE O-17:1;0/17:0;0,0.000162557,0.000152131,0.000167786,0.000281736,0.000301961,0.000262783,0.000262221,0.000247755,0.000274391,0.000245126,0.000247544,0.000214908,,,
PE O-18:0;0/16:1;0,0.001323796,0.001203685,0.001344761,0.003082923,0.00308721,0.002735929,0.002628383,0.00258489,0.002811662,0.002818654,0.002798952,0.002339845,,,
PE O-18:1;0/16:0;0,0.003136531,0.002791011,0.003244765,0.008154989,0.007858679,0.006955561,0.008048013,0.00852381,0.008656809,0.006013724,0.006170153,0.005444427,,,
PE O-16:0;0/18:2;0,0.004015045,0.003666014,0.003499164,0.005218823,0.006235112,0.005959512,0.003921702,0.004757216,0.003919331,0.003168455,0.004678641,0.005210152,0.000572621,0.000680806,0.000747647
PE O-16:1;0/18:1;0,0.78047237,0.732717363,0.725601226,1.040939392,0.938194754,1.063740647,1.001166047,1.015278381,1.051402293,0.929604802,1.017385187,1.065982817,0.021451906,0.021392507,0.02082347
PE O-16:2;0/18:0;0,,,,,,,,,0.000774362,0.000869495,,,,,0.000302386
PE O-17:0;0/17:2;0,0.000615779,0.000543655,,,0.000796889,,,,0.000877196,0.000701268,0.001008754,0.00095324,0.000159608,0.000103038,0.000230947
PE O-17:1;0/17:1;0,0.022512389,0.020217711,0.020771279,0.023085822,0.024130387,0.024639427,0.017311194,0.020658791,0.02059411,0.018570266,0.01860855,0.01914891,0.009294879,0.008455628,0.011701725
PE O-18:0;0/16:2;0,,,,,,,,,,,,,,,
PE O-18:1;0/16:1;0,0.108051304,0.103031351,0.104161395,0.134693001,0.129003314,0.1464312,0.14172561,0.138839232,0.144215396,0.106845474,0.113229905,0.124407374,0.016316742,0.016204147,0.017629953
PE O-18:2;0/16:0;0,0.049397114,0.04678623,0.047757505,0.039611883,0.036430944,0.040632869,0.046115726,0.055809963,0.051569988,0.034968601,0.036153447,0.036741593,0.003870506,0.003902598,0.002625939
PE O-16:0;0/18:3;0,,0.000406086,,,,,,,,,,0.00064648,,,
PE O-16:1;0/18:2;0,0.081314977,0.07446708,0.072626847,0.129194744,0.118059056,0.137617066,0.089517329,0.091997739,0.097380589,0.085318211,0.095793515,0.101981324,0.005765891,0.006183776,0.005707809
PE O-16:2;0/18:1;0,0.014063357,0.014054577,0.013284835,0.015685311,0.014764959,0.017225139,0.015548054,0.016058803,0.015794859,0.012476852,0.013608141,0.01717647,0.005020048,0.005105221,0.003846817
PE O-17:1;0/17:2;0,,0.00025282,,,,0.000311604,,0.000244948,0.000274141,,,0.000304064,,,
PE O-17:2;0/17:1;0,0.000394702,0.000251763,0.000275478,0.000332081,,0.000389081,,0.000410208,0.000313837,,,0.000324162,,0.000113186,
PE O-18:1;0/16:2;0,0.000858212,0.000875928,0.000603655,0.000758745,,0.000687081,0.000626907,0.000514889,0.000650653,0.000529711,0.00068572,0.000759241,,0.000182662,
PE O-18:2;0/16:1;0,0.146855288,0.137669486,0.135561171,0.211599084,0.192936633,0.223444911,0.169558394,0.175028043,0.185675084,0.117472186,0.130545098,0.143099687,0.017020759,0.016310823,0.018658135
PE O-16:1;0/18:3;0,0.016918342,0.018524734,0.017514664,0.025898097,0.023968644,0.025570909,0.016766463,0.017038387,0.017671588,0.015032195,0.016849262,0.020364636,,,
PE O-16:2;0/18:2;0,0.001435941,0.001361821,0.00132572,0.002176143,0.002113856,0.00185074,0.001188177,0.001269249,0.001598629,0.001073969,0.001026645,0.00148058,,,
PE O-18:2;0/16:2;0,0.001674844,0.001393289,0.001392959,0.001269901,0.000814263,0.001421243,0.00122975,0.001260077,0.001447011,0.000945904,0.001489141,0.000882155,,,
PE O-16:1;0/19:1;0,0.000436924,0.000483964,0.000395198,0.000351667,0.000334218,0.000293945,0.000319582,0.000300928,0.000358893,0.000403844,0.000472868,0.000554201,,,
PE O-17:0;0/18:2;0,0.005740106,0.005546517,0.005913518,0.006561422,0.006425364,0.007187381,0.005494329,0.005636659,0.006073333,0.006665904,0.007038049,0.007348947,,,
PE O-17:1;0/18:1;0,0.040940632,0.039176351,0.040179746,0.04545359,0.042186829,0.047754128,0.044372779,0.049515622,0.049342895,0.04373656,0.048653418,0.050642052,,,
PE O-17:2;0/18:0;0,0.000120381,8.62E-05,0.000107257,,9.02E-05,,,,0.000132409,0.000135201,0.000170883,,,,
PE O-18:1;0/17:1;0,0.000326266,0.000338942,0.000301671,0.000415256,0.000333181,0.000393302,0.000458712,0.000566533,0.0005533,0.000505295,0.00057519,0.000514654,,,
PE O-18:2;0/17:0;0,4.69E-05,,,,,4.81E-05,,,,4.20E-05,,5.10E-05,,,
PE O-16:0;0/19:3;0,,5.30E-05,6.05E-05,0.000105619,,7.57E-05,,,,,,,,,
PE O-16:1;0/19:2;0,0.000539917,0.000457648,0.000510793,0.001452403,0.001582869,0.001406754,0.000692598,0.000773344,0.00091115,0.000816535,0.00077453,0.000845481,,,
PE O-17:0;0/18:3;0,0.002961478,0.002647315,0.003351045,0.004194549,0.004183121,0.00411796,0.002859537,0.002761349,0.003301944,0.003001131,0.003191779,0.003052792,,0.000739258,0.000727552
PE O-17:1;0/18:2;0,0.016373531,0.015465716,0.018708214,0.02488834,0.02487045,0.025887463,0.01833311,0.018572396,0.020636033,0.015589826,0.017372877,0.018431179,,0.004576359,0.004081927
PE O-17:2;0/18:1;0,0.003446432,0.003782929,0.003911739,0.003983515,0.003879506,0.004856338,0.004621391,0.005471997,0.004915229,0.003928107,0.004115969,0.006243792,,0.00107183,0.000375757
PE O-18:2;0/17:1;0,0.002295349,0.002318663,0.002676644,0.004926078,0.004606764,0.005199708,0.003738024,0.003620591,0.004321918,0.002788578,0.003154995,0.003177418,,,
PE O-16:1;0/19:3;0,0.00443038,0.00413471,0.003776527,0.00825218,0.008206287,0.007701088,0.004300757,0.003955504,0.004995639,0.004419418,0.005643858,0.006471699,,,
PE O-17:1;0/18:3;0,0.004199029,0.004439754,0.004170784,0.00462509,0.004256588,0.005030915,0.002589673,0.003011048,0.003561673,0.002570592,0.002881556,0.004232102,,,
PE O-17:2;0/18:2;0,0.00107951,0.001568625,0.001437929,0.001381379,0.001311885,0.002022032,0.001139242,0.001307155,0.001154158,0.001097542,0.001131203,0.002262996,,,
PE O-18:2;0/17:2;0,,0.000231794,,,,0.000347315,,,,,,0.000379603,,,
PE O-16:1;0/19:4;0,,0.011531978,,0.00862046,,,0.007595762,0.007049294,,,,,,,
